customer_id,signup_date,age,gender,state,income_band,employment_status,credit_score,tenure_months,acquisition_channel,has_checking,has_savings,has_credit_card,has_loan,churned,churn_date,support_ticket_count,complaint_ticket_count,avg_satisfaction_score,has_defaulted_loan
CUST106779,6/23/2022,36,Female,TX,100k-150k,Full-time,714,48,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,2,2,3.5,FALSE
CUST106780,10/30/2025,32,Male,MI,50k-75k,Part-time,658,8,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106781,10/5/2021,18,Non-binary/Other,TX,50k-75k,Part-time,648,57,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106782,3/8/2023,53,Male,MN,50k-75k,Full-time,554,40,App Store,TRUE,FALSE,TRUE,FALSE,FALSE,,4,1,3.5,FALSE
CUST106783,11/2/2024,35,Female,CO,50k-75k,Full-time,603,20,App Store,TRUE,FALSE,FALSE,FALSE,TRUE,12/29/2024,1,0,3,FALSE
CUST106784,4/28/2022,29,Female,VA,75k-100k,Full-time,636,50,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,4,FALSE
CUST106785,5/9/2026,24,Female,OH,<25k,Full-time,625,1,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106786,7/26/2024,47,Female,MO,50k-75k,Full-time,664,23,Affiliate,TRUE,TRUE,FALSE,TRUE,FALSE,,4,0,4.5,FALSE
CUST106787,2/26/2021,22,Male,IL,100k-150k,Self-employed,774,65,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106788,5/11/2022,39,Female,WI,75k-100k,Full-time,690,50,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST106789,1/25/2025,30,Female,MN,50k-75k,Full-time,624,17,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,3,0,3.67,FALSE
CUST106790,9/28/2025,31,Male,IL,75k-100k,Part-time,734,9,Organic Search,TRUE,FALSE,FALSE,TRUE,FALSE,,1,1,5,FALSE
CUST106791,2/3/2026,24,Female,AZ,50k-75k,Full-time,567,4,Partner Bank,TRUE,FALSE,TRUE,FALSE,FALSE,,1,1,5,FALSE
CUST106792,9/4/2025,30,Female,FL,50k-75k,Full-time,620,9,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST106793,5/31/2021,38,Female,TN,25k-50k,Student,555,61,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,4,1,4.5,FALSE
CUST106794,1/3/2025,40,Female,IN,25k-50k,Full-time,546,18,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,2.67,FALSE
CUST106795,8/10/2021,28,Female,CA,<25k,Full-time,520,59,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,3,0,3,FALSE
CUST106796,6/3/2021,36,Non-binary/Other,AL,75k-100k,Full-time,627,61,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,3,0,4.33,FALSE
CUST106797,10/20/2024,48,Male,OH,50k-75k,Full-time,646,20,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,4.5,FALSE
CUST106798,8/18/2023,18,Male,VA,150k+,Self-employed,700,34,Affiliate,TRUE,FALSE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST106799,7/23/2024,37,Male,OH,25k-50k,Full-time,622,23,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,3,0,3,FALSE
CUST106800,9/5/2025,26,Female,SC,25k-50k,Full-time,620,9,Partner Bank,TRUE,TRUE,TRUE,TRUE,FALSE,,2,1,3,FALSE
CUST106801,5/19/2021,25,Male,WI,75k-100k,Unemployed,535,62,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,4,1,4.25,FALSE
CUST106802,11/25/2023,41,Female,LA,<25k,Part-time,588,31,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,4,1,4,FALSE
CUST106803,8/1/2025,31,Female,MI,50k-75k,Self-employed,594,11,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,3,FALSE
CUST106804,6/3/2023,23,Female,MA,25k-50k,Part-time,517,37,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,TRUE
CUST106805,11/16/2023,53,Male,MA,25k-50k,Unemployed,620,31,Organic Search,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,2.8,FALSE
CUST106806,9/26/2023,49,Female,PA,50k-75k,Full-time,639,33,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,4,0,4,FALSE
CUST106807,12/25/2025,18,Female,AL,50k-75k,Full-time,644,6,Partner Bank,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,4,FALSE
CUST106808,4/11/2021,20,Female,MN,25k-50k,Full-time,646,63,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,2.67,FALSE
CUST106809,10/28/2025,45,Female,LA,25k-50k,Full-time,570,8,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST106810,6/26/2025,34,Female,VA,25k-50k,Self-employed,553,12,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106811,6/18/2025,56,Male,FL,25k-50k,Full-time,605,12,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106812,4/8/2023,45,Female,FL,150k+,Full-time,694,39,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106813,11/1/2023,41,Male,AZ,75k-100k,Full-time,812,32,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,2,0,5,FALSE
CUST106814,1/11/2023,25,Female,CO,25k-50k,Part-time,599,42,Affiliate,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,3,FALSE
CUST106815,5/20/2022,43,Female,MO,50k-75k,Full-time,634,50,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,5,0,4,FALSE
CUST106816,10/23/2025,22,Male,MD,25k-50k,Self-employed,557,8,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,5,1,4.2,FALSE
CUST106817,10/12/2023,53,Male,WI,25k-50k,Retired,548,33,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,3,FALSE
CUST106818,12/22/2024,43,Female,MN,150k+,Self-employed,625,18,Organic Search,TRUE,FALSE,FALSE,FALSE,FALSE,,2,1,4,FALSE
CUST106819,7/22/2021,28,Male,AL,25k-50k,Full-time,586,60,Affiliate,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106820,5/2/2025,47,Male,MI,100k-150k,Part-time,676,14,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,4,FALSE
CUST106821,8/14/2024,64,Female,MD,100k-150k,Full-time,748,22,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,5,FALSE
CUST106822,6/25/2026,35,Male,OH,75k-100k,Self-employed,646,0,Affiliate,TRUE,FALSE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106823,9/26/2021,44,Female,MO,50k-75k,Full-time,609,57,App Store,TRUE,TRUE,TRUE,TRUE,TRUE,7/8/2025,3,0,3.33,FALSE
CUST106824,12/20/2023,32,Male,TX,25k-50k,Part-time,616,30,Paid Social,TRUE,TRUE,FALSE,TRUE,FALSE,,2,0,4.5,FALSE
CUST106825,10/23/2023,39,Female,TX,100k-150k,Full-time,681,32,Partner Bank,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST106826,12/17/2023,19,Male,IL,100k-150k,Full-time,739,30,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,5,FALSE
CUST106827,4/20/2021,37,Male,AZ,50k-75k,Full-time,709,63,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,3,1,4.67,FALSE
CUST106828,8/8/2023,38,Male,SC,<25k,Full-time,572,35,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,4.33,FALSE
CUST106829,8/24/2022,59,Female,MA,25k-50k,Self-employed,549,46,Organic Search,TRUE,FALSE,FALSE,FALSE,FALSE,,2,2,5,FALSE
CUST106830,5/23/2024,18,Male,MA,<25k,Full-time,566,25,Affiliate,TRUE,TRUE,FALSE,TRUE,TRUE,12/27/2024,3,0,4,TRUE
CUST106831,4/11/2022,34,Female,MO,25k-50k,Full-time,614,51,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,3.5,FALSE
CUST106832,5/23/2023,53,Female,SC,50k-75k,Full-time,556,37,Organic Search,TRUE,FALSE,FALSE,FALSE,FALSE,,4,0,3.25,FALSE
CUST106833,5/28/2024,35,Female,MA,100k-150k,Full-time,670,25,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,3,0,3.67,FALSE
CUST106834,5/9/2021,35,Male,MD,75k-100k,Part-time,575,62,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,5,FALSE
CUST106835,4/28/2025,28,Male,NJ,75k-100k,Full-time,681,14,App Store,TRUE,TRUE,TRUE,TRUE,TRUE,6/30/2026,1,0,4,FALSE
CUST106836,12/6/2024,26,Male,LA,75k-100k,Full-time,597,19,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,2,1,4.5,FALSE
CUST106837,4/25/2021,18,Female,WA,75k-100k,Full-time,640,63,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,4.5,FALSE
CUST106838,5/10/2021,30,Male,SC,50k-75k,Full-time,621,62,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,3.5,FALSE
CUST106839,9/2/2025,26,Male,LA,100k-150k,Full-time,615,10,Affiliate,TRUE,TRUE,FALSE,TRUE,FALSE,,4,1,3.25,FALSE
CUST106840,7/23/2022,39,Male,SC,25k-50k,Unemployed,604,47,App Store,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST106841,9/23/2025,28,Male,NC,100k-150k,Full-time,627,9,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,1,1,3,FALSE
CUST106842,9/29/2023,32,Female,MI,25k-50k,Full-time,684,33,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,2,1,2.5,FALSE
CUST106843,11/18/2022,32,Male,WI,75k-100k,Full-time,732,44,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST106844,7/3/2022,37,Male,AL,50k-75k,Full-time,695,48,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,5,FALSE
CUST106845,8/14/2024,31,Male,TN,50k-75k,Full-time,639,22,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,3,2,4,FALSE
CUST106846,8/9/2021,25,Female,WI,50k-75k,Unemployed,649,59,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,2,0,4.5,FALSE
CUST106847,3/19/2023,39,Female,VA,<25k,Full-time,565,39,Paid Social,TRUE,TRUE,TRUE,TRUE,TRUE,1/2/2024,1,1,1,TRUE
CUST106848,11/25/2022,50,Female,MN,75k-100k,Full-time,688,43,Organic Search,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106849,11/6/2021,39,Male,NJ,50k-75k,Retired,721,56,Organic Search,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST106850,12/9/2022,30,Female,TN,50k-75k,Part-time,577,43,App Store,TRUE,FALSE,FALSE,FALSE,FALSE,,1,0,4,FALSE
CUST106851,11/27/2023,36,Male,AZ,100k-150k,Full-time,711,31,Partner Bank,TRUE,FALSE,FALSE,TRUE,FALSE,,3,1,3.67,FALSE
CUST106852,9/21/2024,18,Female,CO,50k-75k,Self-employed,536,21,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,2,1,3.5,FALSE
CUST106853,6/23/2021,36,Female,WI,100k-150k,Part-time,664,61,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106854,10/17/2025,33,Female,CO,25k-50k,Self-employed,599,8,App Store,TRUE,FALSE,TRUE,TRUE,FALSE,,4,1,4,FALSE
CUST106855,10/29/2025,26,Female,FL,25k-50k,Full-time,620,8,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,3,0,4.67,FALSE
CUST106856,10/20/2024,28,Female,OH,25k-50k,Full-time,640,20,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,3,FALSE
CUST106857,1/29/2026,33,Male,SC,100k-150k,Part-time,759,5,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,5,FALSE
CUST106858,5/9/2023,49,Non-binary/Other,FL,100k-150k,Student,610,38,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,2,0,5,FALSE
CUST106859,7/7/2025,51,Female,WI,100k-150k,Full-time,734,11,Organic Search,TRUE,TRUE,FALSE,TRUE,FALSE,,2,1,4,FALSE
CUST106860,12/29/2024,26,Female,TN,50k-75k,Full-time,730,18,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,4,0,4.5,FALSE
CUST106861,2/3/2024,31,Male,NC,25k-50k,Student,582,29,Partner Bank,TRUE,FALSE,TRUE,TRUE,FALSE,,5,1,3,FALSE
CUST106862,12/27/2021,32,Female,CA,50k-75k,Full-time,603,54,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,2,1,2.5,FALSE
CUST106863,1/24/2024,47,Male,CA,50k-75k,Full-time,642,29,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106864,12/14/2025,39,Male,SC,<25k,Full-time,571,6,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,3,0,3.67,FALSE
CUST106865,5/30/2026,39,Male,NY,75k-100k,Self-employed,652,1,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,5,FALSE
CUST106866,6/18/2023,44,Female,MD,100k-150k,Full-time,770,36,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST106867,5/13/2022,30,Non-binary/Other,FL,25k-50k,Student,738,50,Referral,TRUE,FALSE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST106868,2/8/2025,54,Male,MI,75k-100k,Full-time,646,16,Paid Social,TRUE,FALSE,FALSE,FALSE,FALSE,,2,0,4.5,FALSE
CUST106869,6/2/2021,37,Female,NY,50k-75k,Full-time,763,61,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106870,10/31/2021,27,Male,TN,<25k,Self-employed,560,56,Paid Social,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST106871,2/2/2024,35,Female,NY,25k-50k,Full-time,649,29,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,3.5,FALSE
CUST106872,6/10/2026,52,Female,TN,50k-75k,Full-time,578,0,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,3,0,4,FALSE
CUST106873,10/22/2022,32,Non-binary/Other,LA,75k-100k,Retired,615,44,Referral,TRUE,FALSE,TRUE,TRUE,FALSE,,2,0,4.5,FALSE
CUST106874,6/9/2023,49,Female,MD,50k-75k,Student,618,37,Referral,TRUE,FALSE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106875,10/9/2022,30,Female,IN,25k-50k,Self-employed,653,45,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST106876,6/3/2023,28,Female,SC,<25k,Full-time,591,37,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,2,0,5,FALSE
CUST106877,1/15/2021,45,Male,CO,75k-100k,Self-employed,573,66,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,2,2,5,FALSE
CUST106878,4/8/2024,27,Male,MD,50k-75k,Full-time,562,27,Partner Bank,TRUE,TRUE,TRUE,TRUE,FALSE,,1,1,4,FALSE
CUST106879,4/11/2024,47,Male,MA,75k-100k,Full-time,568,27,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,3.5,FALSE
CUST106880,9/26/2022,42,Male,MI,25k-50k,Full-time,625,45,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,2,FALSE
CUST106881,6/14/2022,27,Female,TN,75k-100k,Full-time,672,49,Organic Search,TRUE,FALSE,TRUE,TRUE,FALSE,,2,1,4.5,FALSE
CUST106882,3/8/2025,37,Male,NY,50k-75k,Full-time,643,15,Organic Search,TRUE,TRUE,FALSE,TRUE,FALSE,,2,0,4.5,FALSE
CUST106883,1/12/2022,31,Female,SC,<25k,Full-time,586,54,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,5,FALSE
CUST106884,4/5/2021,42,Female,SC,50k-75k,Full-time,594,63,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,2,0,4.5,FALSE
CUST106885,3/23/2021,60,Male,OH,75k-100k,Self-employed,673,64,Affiliate,TRUE,FALSE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST106886,11/4/2025,33,Non-binary/Other,MD,150k+,Unemployed,798,7,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106887,1/1/2023,44,Male,MO,150k+,Full-time,751,42,Affiliate,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106888,7/24/2021,38,Male,MN,50k-75k,Retired,571,60,Organic Search,TRUE,FALSE,FALSE,FALSE,FALSE,,2,1,4.5,FALSE
CUST106889,10/30/2025,38,Female,SC,75k-100k,Self-employed,645,8,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,3,1,4.33,FALSE
CUST106890,10/26/2021,36,Female,MD,50k-75k,Self-employed,601,56,Referral,TRUE,FALSE,TRUE,FALSE,FALSE,,2,0,4,FALSE
CUST106891,11/7/2022,27,Male,AL,50k-75k,Unemployed,684,44,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,3,1,4.67,FALSE
CUST106892,2/11/2021,42,Male,NC,25k-50k,Full-time,549,65,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,4,1,4.25,FALSE
CUST106893,9/24/2024,34,Male,VA,75k-100k,Self-employed,673,21,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST106894,11/3/2024,27,Male,FL,150k+,Full-time,701,20,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,4,FALSE
CUST106895,2/26/2025,50,Female,MN,25k-50k,Student,565,16,Affiliate,TRUE,FALSE,TRUE,TRUE,FALSE,,2,0,3,FALSE
CUST106896,6/12/2022,39,Female,OH,25k-50k,Full-time,619,49,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,4,1,4.5,FALSE
CUST106897,10/21/2022,35,Female,WA,<25k,Part-time,567,44,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,1,FALSE
CUST106898,2/25/2026,54,Male,IL,50k-75k,Full-time,676,4,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,3,1,3.33,FALSE
CUST106899,7/7/2025,18,Non-binary/Other,OH,50k-75k,Full-time,609,11,Paid Social,TRUE,TRUE,FALSE,TRUE,FALSE,,4,2,3.75,FALSE
CUST106900,3/16/2021,53,Male,IN,50k-75k,Full-time,570,64,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,4,1,3.25,FALSE
CUST106901,10/19/2024,27,Male,OH,50k-75k,Full-time,624,20,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,1,1,4,FALSE
CUST106902,6/19/2025,40,Male,WA,100k-150k,Full-time,705,12,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,5,FALSE
CUST106903,1/27/2024,30,Female,VA,25k-50k,Full-time,641,29,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106904,7/7/2024,26,Female,TN,75k-100k,Retired,653,24,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,3,FALSE
CUST106905,1/2/2021,53,Female,OH,100k-150k,Self-employed,738,66,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,2,0,4,FALSE
CUST106906,3/2/2021,60,Male,WA,50k-75k,Full-time,562,64,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,3,0,3.67,TRUE
CUST106907,3/12/2021,35,Female,CA,25k-50k,Self-employed,661,64,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106908,11/15/2021,42,Male,WA,150k+,Full-time,751,56,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,2,FALSE
CUST106909,6/11/2026,38,Female,NY,50k-75k,Retired,611,0,Organic Search,TRUE,FALSE,TRUE,FALSE,FALSE,,4,1,3.5,FALSE
CUST106910,6/26/2024,58,Male,MD,<25k,Self-employed,637,24,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,3,1,3.33,FALSE
CUST106911,4/19/2025,18,Female,MN,25k-50k,Self-employed,625,14,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,2,1,4,FALSE
CUST106912,8/16/2022,42,Male,NJ,100k-150k,Full-time,762,47,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106913,2/24/2026,29,Female,SC,25k-50k,Self-employed,565,4,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,4,FALSE
CUST106914,2/4/2022,18,Male,MI,50k-75k,Self-employed,598,53,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,5,FALSE
CUST106915,12/16/2025,33,Male,MN,75k-100k,Full-time,694,6,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,4,FALSE
CUST106916,3/3/2021,60,Female,WA,50k-75k,Full-time,639,64,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,3,0,4.67,FALSE
CUST106917,2/11/2021,30,Male,AZ,75k-100k,Unemployed,584,65,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,4,1,3.75,FALSE
CUST106918,6/8/2021,47,Male,NJ,50k-75k,Student,738,61,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,5,FALSE
CUST106919,5/8/2025,52,Female,AL,75k-100k,Full-time,760,13,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106920,6/1/2022,37,Male,MO,<25k,Full-time,590,49,Partner Bank,TRUE,TRUE,FALSE,TRUE,FALSE,,1,0,4,TRUE
CUST106921,6/24/2023,39,Male,WA,25k-50k,Full-time,570,36,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,TRUE
CUST106922,8/4/2023,18,Male,WI,25k-50k,Full-time,571,35,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106923,5/3/2025,29,Male,VA,50k-75k,Self-employed,657,14,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,4,FALSE
CUST106924,12/1/2022,48,Male,MN,25k-50k,Full-time,687,43,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,3,1,3,FALSE
CUST106925,1/14/2021,38,Female,VA,50k-75k,Full-time,781,66,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,3.33,FALSE
CUST106926,2/15/2023,42,Female,CO,25k-50k,Full-time,591,41,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,5,FALSE
CUST106927,8/2/2022,39,Female,OH,50k-75k,Part-time,616,47,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,1,1,5,FALSE
CUST106928,1/6/2025,64,Male,MA,<25k,Unemployed,570,18,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,4,FALSE
CUST106929,2/16/2025,32,Female,TN,50k-75k,Full-time,658,16,App Store,TRUE,TRUE,FALSE,TRUE,FALSE,,2,2,4.5,FALSE
CUST106930,7/4/2021,57,Female,AZ,100k-150k,Full-time,644,60,App Store,TRUE,FALSE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST106931,5/10/2025,39,Male,VA,25k-50k,Full-time,533,13,Affiliate,TRUE,FALSE,FALSE,FALSE,FALSE,,2,1,3,FALSE
CUST106932,5/22/2021,58,Female,CA,75k-100k,Part-time,651,62,Affiliate,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST106933,5/28/2024,23,Female,LA,50k-75k,Full-time,653,25,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST106934,2/20/2023,40,Male,PA,25k-50k,Part-time,702,40,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,3,0,3,FALSE
CUST106935,8/28/2022,33,Male,IL,25k-50k,Full-time,548,46,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,2,1,5,FALSE
CUST106936,8/28/2023,39,Male,CO,25k-50k,Full-time,670,34,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,4,2,2.5,FALSE
CUST106937,9/15/2022,52,Female,TX,75k-100k,Full-time,658,46,Paid Social,TRUE,FALSE,FALSE,TRUE,FALSE,,1,1,5,FALSE
CUST106938,5/12/2025,42,Male,WI,25k-50k,Unemployed,594,13,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,3,1,4.67,FALSE
CUST106939,4/24/2026,52,Male,NC,150k+,Part-time,634,2,App Store,TRUE,TRUE,TRUE,FALSE,TRUE,6/30/2026,2,0,3,FALSE
CUST106940,6/25/2025,29,Female,MD,75k-100k,Full-time,685,12,Affiliate,TRUE,FALSE,TRUE,FALSE,FALSE,,2,0,4,FALSE
CUST106941,6/1/2023,28,Female,PA,50k-75k,Full-time,651,37,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,2,1,3,FALSE
CUST106942,10/7/2023,38,Female,MO,150k+,Full-time,844,33,Paid Social,TRUE,FALSE,TRUE,TRUE,FALSE,,1,1,5,FALSE
CUST106943,6/16/2023,37,Male,LA,25k-50k,Full-time,593,37,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,2,1,5,FALSE
CUST106944,5/11/2025,35,Female,WA,75k-100k,Self-employed,749,13,App Store,TRUE,TRUE,FALSE,TRUE,FALSE,,1,1,5,FALSE
CUST106945,1/13/2024,26,Male,AZ,25k-50k,Full-time,591,29,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,4,FALSE
CUST106946,7/29/2023,52,Male,TN,50k-75k,Full-time,617,35,Referral,TRUE,FALSE,TRUE,FALSE,FALSE,,5,2,3.8,FALSE
CUST106947,4/2/2023,33,Male,NC,<25k,Retired,487,39,App Store,TRUE,TRUE,FALSE,TRUE,FALSE,,4,1,4.75,TRUE
CUST106948,1/23/2023,55,Female,AZ,100k-150k,Full-time,755,41,Paid Social,TRUE,TRUE,FALSE,TRUE,FALSE,,2,0,2.5,FALSE
CUST106949,1/14/2024,38,Male,IN,50k-75k,Full-time,643,29,App Store,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,2,FALSE
CUST106950,10/14/2024,45,Male,CA,50k-75k,Full-time,635,20,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,3,0,4.67,FALSE
CUST106951,5/18/2023,44,Female,VA,100k-150k,Full-time,676,37,Affiliate,TRUE,TRUE,FALSE,FALSE,FALSE,,4,1,3.25,FALSE
CUST106952,6/7/2025,28,Male,AZ,<25k,Full-time,592,12,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,7,0,3.71,FALSE
CUST106953,7/17/2025,42,Female,PA,150k+,Retired,680,11,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,3,FALSE
